"GO.ID","Term","Annotated","Significant","Expected","weight01","Fisher_p","padj","Lineage","Condition","Ontology","N_focal","N_universe"
"GO:0110165","cellular anatomical structure",105,2,1.98,"1.00",1,1,"Asterochloris","Relaxed","CC",19,248
"GO:0043232","intracellular membraneless organelle",39,1,0.74,"1.00",1,1,"Asterochloris","Relaxed","CC",19,248
"GO:0005575","cellular_component",106,2,2,"1.00",1,1,"Asterochloris","Relaxed","CC",19,248
"GO:0043226","organelle",75,1,1.42,"1.00",1,1,"Asterochloris","Relaxed","CC",19,248
"GO:0043228","membraneless organelle",39,1,0.74,"1.00",1,1,"Asterochloris","Relaxed","CC",19,248
"GO:0043229","intracellular organelle",75,1,1.42,"1.00",1,1,"Asterochloris","Relaxed","CC",19,248
"GO:0005634","nucleus",28,0,0.53,"1.00",1,1,"Asterochloris","Relaxed","CC",19,248
"GO:0005694","chromosome",11,0,0.21,"1.00",1,1,"Asterochloris","Relaxed","CC",19,248
"GO:0005737","cytoplasm",26,0,0.49,"1.00",1,1,"Asterochloris","Relaxed","CC",19,248
"GO:0005783","endoplasmic reticulum",5,0,0.09,"1.00",1,1,"Asterochloris","Relaxed","CC",19,248
"GO:0005852","eukaryotic translation initiation factor 3 complex",5,0,0.09,"1.00",1,1,"Asterochloris","Relaxed","CC",19,248
"GO:0012505","endomembrane system",8,0,0.15,"1.00",1,1,"Asterochloris","Relaxed","CC",19,248
"GO:0016020","membrane",16,0,0.3,"1.00",1,1,"Asterochloris","Relaxed","CC",19,248
"GO:0031974","membrane-enclosed lumen",5,0,0.09,"1.00",1,1,"Asterochloris","Relaxed","CC",19,248
"GO:0032991","protein-containing complex",39,0,0.74,"1.00",1,1,"Asterochloris","Relaxed","CC",19,248
"GO:0043227","membrane-bounded organelle",42,0,0.79,"1.00",1,1,"Asterochloris","Relaxed","CC",19,248
"GO:0043231","intracellular membrane-bounded organelle",42,0,0.79,"1.00",1,1,"Asterochloris","Relaxed","CC",19,248
"GO:0043233","organelle lumen",5,0,0.09,"1.00",1,1,"Asterochloris","Relaxed","CC",19,248
"GO:0070013","intracellular organelle lumen",5,0,0.09,"1.00",1,1,"Asterochloris","Relaxed","CC",19,248
"GO:0140513","nuclear protein-containing complex",8,0,0.15,"1.00",1,1,"Asterochloris","Relaxed","CC",19,248
"GO:0140535","intracellular protein-containing complex",8,0,0.15,"1.00",1,1,"Asterochloris","Relaxed","CC",19,248
"GO:1902494","catalytic complex",12,0,0.23,"1.00",1,1,"Asterochloris","Relaxed","CC",19,248
"GO:1990234","transferase complex",6,0,0.11,"1.00",1,1,"Asterochloris","Relaxed","CC",19,248
"GO:1990904","ribonucleoprotein complex",5,0,0.09,"1.00",1,1,"Asterochloris","Relaxed","CC",19,248
