OG,Branch,K,Relaxation Parameter (K),p-value
OG0003407.json,Ast_eri,0.2235620217883915,0.6231190125388354,0.0463739795433491
OG0003407.json,Coc_sub,15.84575476215873,0.6231190125388354,0.0463739795433491
OG0003407.json,Coc_vir,14.86429468372795,0.6231190125388354,0.0463739795433491
OG0003407.json,Myr_bis,0.3039789325875119,0.6231190125388354,0.0463739795433491
OG0003407.json,Node2,19.59498351260626,0.6231190125388354,0.0463739795433491
OG0003407.json,Node3,1.269234928998176,0.6231190125388354,0.0463739795433491
OG0003407.json,Node4,2.04136284508908,0.6231190125388354,0.0463739795433491
OG0003407.json,Node7,0.4422892180420253,0.6231190125388354,0.0463739795433491
OG0003407.json,Sym_irr,2.620816918959803,0.6231190125388354,0.0463739795433491
OG0003407.json,Sym_ret,1.941692152702314,0.6231190125388354,0.0463739795433491
OG0003407.json,Tre_spC0010,0.2028712679890135,0.6231190125388354,0.0463739795433491
OG0003408.json,Ast_eri,0.7834780123758415,1.067626371151203,0.7162864501220023
OG0003408.json,Coc_sub,1.533738247836424,1.067626371151203,0.7162864501220023
OG0003408.json,Coc_vir,1.283367646531447,1.067626371151203,0.7162864501220023
OG0003408.json,Myr_bis,1.272286636065989,1.067626371151203,0.7162864501220023
OG0003408.json,Node2,1.703822846918843,1.067626371151203,0.7162864501220023
OG0003408.json,Node3,2.112427412343072,1.067626371151203,0.7162864501220023
OG0003408.json,Node4,0.9328459153622609,1.067626371151203,0.7162864501220023
OG0003408.json,Node8,0.7848861033730773,1.067626371151203,0.7162864501220023
OG0003408.json,Sym_irr,0.7897081913701665,1.067626371151203,0.7162864501220023
OG0003408.json,Sym_ret,1.286786906297364,1.067626371151203,0.7162864501220023
OG0003408.json,Tre_spC0010,0.9441448190727256,1.067626371151203,0.7162864501220023
OG0003410.json,Ast_eri,0.3861387192485315,1.123554846452554,0.7271222171952572
OG0003410.json,Coc_sub,0.5855414305904149,1.123554846452554,0.7271222171952572
OG0003410.json,Coc_vir,0.2646931651391984,1.123554846452554,0.7271222171952572
OG0003410.json,Myr_bis,0.2890471940754065,1.123554846452554,0.7271222171952572
OG0003410.json,Node2,0.7124255293995617,1.123554846452554,0.7271222171952572
