gene_id,sequence_id,ENC,ENC_prime,GC1,GC2,GC3,GC12
OG0004590,3,37.35001488733964,46.47161510087297,0.6223175965665235,0.4227467811158798,0.8540772532188841,0.5225321888412017
OG0004590,4,43.65113509466043,48.359874181674456,0.6164705882352941,0.3905882352941177,0.7505882352941177,0.5035294117647059
OG0004590,5,46.516671408086886,49.621835012903375,0.5644028103044496,0.3723653395784543,0.7353629976580796,0.46838407494145196
OG0004590,6,49.983636906437525,50.989526878029054,0.5711111111111111,0.37555555555555553,0.6444444444444444,0.47333333333333333
OG0004592,0,43.6557621151812,50.47081407093192,0.6649874055415617,0.4609571788413098,0.7405541561712846,0.5629722921914357
OG0004592,1,48.436144745987065,53.28467769967723,0.6067415730337079,0.4662921348314607,0.7078651685393258,0.5365168539325843
OG0004592,2,49.359761424051044,52.731119477196415,0.6264236902050114,0.4624145785876993,0.6605922551252847,0.5444191343963554
OG0004592,3,38.91196450262658,49.29771123261733,0.6548463356973995,0.4799054373522459,0.8368794326241135,0.5673758865248226
OG0004592,4,48.68206388395855,51.34430693425159,0.6238738738738738,0.4864864864864865,0.6441441441441441,0.5551801801801801
OG0004592,5,51.17432015251146,51.597232845771515,0.6089108910891089,0.4554455445544554,0.5420792079207921,0.5321782178217822
OG0004592,6,52.32379530582406,53.45832597380324,0.6033333333333333,0.4533333333333333,0.5783333333333334,0.5283333333333333
OG0004594,0,40.26467331583885,48.099729196527306,0.6372924648786717,0.48275862068965514,0.7816091954022988,0.5600255427841634
OG0004594,1,43.648557330702005,52.634716176621666,0.6251428571428572,0.5188571428571429,0.7828571428571429,0.5720000000000001
OG0004594,2,45.91719216352417,52.60648174075541,0.6022857142857143,0.5028571428571429,0.7417142857142858,0.5525714285714286
OG0004594,3,39.283687281335546,47.61973093998813,0.6330178759200842,0.48685594111461616,0.7991587802313354,0.5599369085173502
OG0004594,4,47.20882224608907,52.29004220339819,0.6272040302267002,0.5239294710327456,0.6876574307304786,0.5755667506297228
OG0004594,5,46.94189272381027,51.947915946218984,0.6679946879150066,0.4900398406374502,0.6879150066401063,0.5790172642762283
OG0004594,6,47.804809126969346,50.305234006066144,0.6075675675675676,0.48864864864864865,0.6518918918918919,0.5481081081081081
OG0004595,0,42.71832592751726,48.28408957384215,0.6611940298507463,0.4059701492537313,0.7597014925373134,0.5335820895522387
OG0004595,1,47.625721608311274,51.65823221491496,0.6004784688995215,0.41626794258373206,0.7177033492822966,0.5083732057416268
OG0004595,2,44.866595327620075,50.618769542582896,0.6060606060606061,0.43822843822843827,0.7692307692307692,0.5221445221445222
OG0004595,3,43.226101115661216,52.581255767857726,0.6689655172413793,0.42758620689655175,0.8160919540229885,0.5482758620689655
OG0004595,4,43.5541403328543,48.87347669421776,0.664167916041979,0.4707646176911544,0.7031484257871063,0.5674662668665666
OG0004595,5,49.22366888573701,51.13018657678959,0.6823027718550106,0.47121535181236673,0.6076759061833689,0.5767590618336886
OG0004595,6,53.161161723586005,53.52597210641684,0.5536480686695279,0.4206008583690987,0.5236051502145922,0.48712446351931327
OG0004596,0,41.67291544110057,46.47983775653188,0.6179775280898876,0.3932584269662921,0.7576243980738362,0.5056179775280898
OG0004596,1,41.28329999067459,47.310503801121534,0.6261829652996845,0.4022082018927445,0.774447949526814,0.5141955835962145
OG0004596,2,40.33085497582534,47.63057465161866,0.6128048780487805,0.4207317073170732,0.8048780487804879,0.5167682926829269
OG0004596,3,40.2816600327504,46.14887633706572,0.6356132075471698,0.39858490566037735,0.7653301886792453,0.5170990566037735
OG0004596,4,44.05680709419284,48.74654758778007,0.609375,0.409375,0.7359374999999999,0.509375
OG0004596,5,38.9058869757728,45.31717820108713,0.6430769230769231,0.41384615384615386,0.7738461538461539,0.5284615384615385
OG0004596,6,46.601262165894006,49.0094855470857,0.6008771929824561,0.41228070175438597,0.6652046783625731,0.506578947368421
OG0004597,0,38.923871974829474,46.09768346387433,0.6934097421203438,0.3939828080229226,0.7908309455587392,0.5436962750716332
OG0004597,1,42.793338581651625,50.56147945621972,0.6883963494132985,0.43024771838331155,0.7744458930899609,0.559322033898305
OG0004597,2,39.40635919982848,49.069511426132124,0.6928104575163399,0.43529411764705883,0.8209150326797385,0.5640522875816993
OG0004597,3,40.94786779078493,48.33313534098655,0.6557377049180328,0.4057377049180328,0.7896174863387978,0.5307377049180328
OG0004597,4,42.319338992627166,48.49413788485716,0.7069701280227596,0.4139402560455192,0.7411095305832147,0.5604551920341394
OG0004597,5,44.014912950294324,50.695808392027764,0.7062314540059347,0.4228486646884273,0.741839762611276,0.564540059347181
OG0004597,6,50.401245221481766,53.51438756535634,0.6458923512747876,0.3980169971671388,0.6558073654390935,0.5219546742209632
OG0004598,0,50.35619891635109,51.24473748933326,0.5307692307692308,0.34615384615384615,0.6923076923076923,0.43846153846153846
OG0004598,1,49.86344174557412,51.097239924932055,0.552,0.336,0.72,0.44400000000000006
OG0004598,2,46.73598931636878,47.76169502763383,0.536,0.344,0.728,0.44
OG0004598,3,48.267852597560086,49.351004935271845,0.544,0.328,0.728,0.43600000000000005
OG0004598,4,48.04250697393684,48.68449176153376,0.5433070866141733,0.3464566929133858,0.6771653543307086,0.4448818897637795
OG0004598,5,53.935050904828756,53.10928953974078,0.5581395348837209,0.3643410852713178,0.5658914728682171,0.46124031007751937
OG0004598,6,51.5473148420141,52.54171131138738,0.5220588235294118,0.3308823529411765,0.5588235294117647,0.42647058823529416
OG0004599,0,40.22829835726435,47.633876640120214,0.7119021134593992,0.4805339265850946,0.7664071190211346,0.5962180200222469
OG0004599,1,43.74137669678486,50.51466349114872,0.6829268292682926,0.4285714285714286,0.735191637630662,0.5557491289198606
OG0004599,2,41.19810667263538,48.502937847025905,0.675550405561993,0.421784472769409,0.7809965237543453,0.5486674391657009
OG0004599,3,41.03597739367902,47.910974602379284,0.671345029239766,0.4432748538011696,0.7695906432748538,0.5573099415204679
OG0004599,4,43.32646629329825,48.91882741612088,0.6877828054298643,0.4332579185520362,0.7217194570135747,0.5605203619909502
OG0004599,5,43.82040162861918,49.494337277964206,0.6909090909090909,0.4666666666666667,0.7151515151515151,0.5787878787878789
OG0004599,6,48.59933803099733,49.75271864928916,0.6502923976608187,0.4093567251461988,0.6152046783625731,0.5298245614035088
OG0004601,0,42.62843820964172,50.347628853541835,0.6835138387484958,0.6077015643802648,0.7400722021660651,0.6456077015643803
OG0004601,1,47.721039086516356,51.82867809858104,0.6311300639658849,0.4989339019189766,0.6801705756929637,0.5650319829424307
OG0004601,2,46.21285959137486,52.91486416793401,0.6528735632183909,0.5218390804597701,0.7379310344827587,0.5873563218390805
OG0004601,3,44.726138316633,50.60738581809743,0.5865921787709497,0.49022346368715086,0.7332402234636871,0.5384078212290503
OG0004601,4,48.87229904584005,51.47021856265815,0.6263048016701461,0.5448851774530272,0.6388308977035491,0.5855949895615866
OG0004601,5,52.17887285527748,54.469577075329354,0.6252821670428894,0.5214446952595937,0.6230248306997743,0.5733634311512416
OG0004601,6,52.64234883220638,52.897909182719836,0.6168032786885246,0.5245901639344263,0.5450819672131147,0.5706967213114754
OG0004602,0,42.961398540212805,46.38258769792449,0.6074999999999999,0.41625,0.69875,0.511875
OG0004602,1,48.811634364786954,50.56049060621054,0.5754189944134078,0.40670391061452515,0.6502793296089385,0.4910614525139665
OG0004602,2,45.810212134507275,49.562908930867465,0.6203645505971087,0.44563167818981775,0.6788183532369578,0.5329981143934632
OG0004602,3,38.31137509898469,45.6190762666386,0.6282828282828283,0.44141414141414137,0.8020202020202021,0.5348484848484849
OG0004602,4,48.04602955702295,50.053133765021144,0.6364912280701754,0.45333333333333337,0.6252631578947369,0.5449122807017543
OG0004602,5,44.32438116935656,47.163234733809965,0.627906976744186,0.47480620155038755,0.6472868217054264,0.5513565891472868
